id	tokens	annotations
282	['Westphal', ',', 'Parlamentarischer', 'Staatssekretär', 'beim', 'Bundesminister', 'für', 'Jugend', ',', 'Familie', 'und', 'Gesundheit', ':', 'Innerhalb', 'der', 'Krankenpflegeausbildung', 'erhält', 'jeder', 'Krankenpfleger', 'eine', 'Ausbildung', 'auch', 'im', 'psychiatrischen', 'Bereich', ',', 'und', 'zwar', 'sind', 'dafür', 'ca.', '100', 'Stunden', 'vorgesehen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
681	['Die', 'Anrechnung', 'der', 'Beitragsjahre', 'des', 'Ehemannes', 'auf', 'die', 'der', 'Bäuerin', 'bei', 'der', 'Altersversorgung', 'ist', 'mehr', 'als', 'berechtigt', ',', 'da', 'in', 'diesem', 'Fall', 'der', 'Ehegattenanspruch', 'wegfällt', 'und', 'ein', 'eigener', 'Beitrag', 'gezahlt', 'wird', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
634	['Aus', 'meiner', 'Sicht', 'muß', 'es', 'unter', 'den', 'gegebenen', 'Verhältnissen', 'eine', 'Regelung', 'geben', ',', 'die', 'Ärztinnen', 'und', 'Ärzten', '-', 'natürlich', 'auch', 'dem', 'beteiligten', 'mittleren', 'medizinischen', 'Personal', '-', ',', 'die', 'sich', 'entscheiden', ',', 'Interruptiones', 'durchzuführen', ',', 'auch', 'den', 'nötigen', 'rechtlichen', 'Rahmen', 'gibt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'I-PROF', 'I-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
475	"['es', 'ist', 'die', 'Bewegung', '„', 'Sportlerinnen', 'und', 'Sportler', 'für', 'den', 'Frieden', '-', 'Sportlerinnen', 'und', 'Sportler', 'gegen', 'Atomraketen', '""', '.']"	['O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O']
749	['Dieser', 'Pfleger', 'muß', 'ständig', 'bestellt', 'sein', 'und', 'nicht', 'erst', 'im', 'Falle', 'von', 'Konflikten', '.']	['O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
74	['Pflegerinnen', 'und', 'Pfleger', 'bauchen', 'weniger', 'Zeitdruck', ',', 'höhere', 'Löhne', 'und', 'bessere', 'Hilfestellungen', ',', 'um', 'ihre', 'schwere', 'Arbeit', 'sowohl', 'körperlich', 'wie', 'auch', 'mental', 'gut', 'erledigen', 'zu', 'können', '.']	['B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
613	['Viele', 'Ärzte', ',', 'Schwestern', ',', 'Fürsorgerinnen', 'usw.', 'in', 'der', 'DDR', 'hatten', 'mich', 'wiederholt', 'aufgefordert', ',', 'mich', 'für', 'Maßnahmen', 'einzusetzen', ',', 'die', 'die', 'Situation', 'im', 'Gesundheitswesen', 'der', 'neuen', 'Bundesländer', 'verbessern', 'könnten', '.']	['O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
184	['Ehe', 'ich', 'diesen', 'Platz', 'heute', 'verlasse', ',', 'möchte', 'ich', 'den', 'vielen', 'opferbereiten', 'Schwestern', 'und', 'Pflegern', 'sehr', 'herzlich', 'für', 'ihre', 'unermüdlichen', 'Bemühungen', 'um', 'den', 'kranken', 'Menschen', 'und', 'für', 'den', 'Aufbau', 'der', 'ganzen', 'Pflegeorganisationen', 'danken', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
215	['Das', 'kann', 'sich', 'doch', 'keine', 'Busfahrerin', ',', 'das', 'kann', 'sich', 'doch', 'kein', 'Krankenpfleger', 'mehr', 'leisten', '.']	['O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O']
603	['Für', 'die', 'sind', 'doch', 'die', 'Läden', 'da', ',', 'also', 'auch', 'die', 'Verkäufer', ',', 'die', 'Ladeninhaber', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'B-PROF', 'O']
765	['Wie', 'erklären', 'Sie', 'das', 'einer', 'Krankenschwester', '?']	['O', 'O', 'O', 'O', 'O', 'B-PROF', 'O']
788	['Frau', 'Kollegin', 'Schwaetzer', ',', 'Sie', 'haben', 'sich', 'gerade', 'darüber', 'aufgeregt', ',', 'daß', 'für', 'die', 'geringfügig', 'Beschäftigten', 'die', 'gleichen', 'Leistungen', 'gewährt', 'würden', 'wie', 'für', 'eine', 'Krankenschwester', ',', 'die', 'sehr', 'schwer', 'arbeiten', 'muß', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
153	['Lassen', 'Sie', 'uns', 'doch', 'über', 'die', 'Verkäuferin', 'in', 'Hamburg', 'reden', ',', 'die', 'mit', '2', '\u202f', '600', '\xa0', 'Euro', 'brutto', 'so', 'belastet', 'ist', ',', 'dass', 'sie', 'am', 'Ende', 'wegen', 'Kurzarbeit', 'teilweise', 'gar', 'nicht', 'mehr', 'ihre', 'Miete', 'des', 'letzten', 'Monats', 'bezahlen', 'kann', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
278	['Ohne', 'ein', 'entscheidendes', 'Umdenken', 'in', 'der', 'Öffentlichkeit', 'wird', 'es', 'auch', 'den', 'Ärzten', 'mit', 'den', 'modernsten', 'Heilmethoden', ',', 'mit', 'den', 'besten', 'Pflegern', ',', 'Sozialarbeitern', ',', 'Psychologen', ',', 'Soziologen', 'und', 'Psychotherapeuten', 'kaum', 'gelingen', ',', 'diesen', 'Circulus', 'vitiosus', 'zu', 'durchbrechen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
424	['Und', 'nun', 'wird', 'man', 'schimpfen', 'auf', 'die', 'Ärzte', 'und', 'die', 'Schwestern', 'und', 'die', 'Pfleger', ',', 'die', 'da', 'ankommen', ',', 'um', 'das', 'wieder', 'in', 'Ordnung', 'zu', 'bringen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'B-PROF', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
290	['Eine', 'Reform', 'muß', 'die', 'Situation', 'der', 'Pflege', 'berücksichtigen', 'und', 'die', 'wirtschaftliche', 'Situation', 'der', 'Pfleger', 'nicht', 'aus', 'dem', 'Auge', 'verlieren', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O']
194	['Was', 'sagen', 'Sie', 'denn', 'den', 'wahren', 'Leistungsträgern', 'unserer', 'Gesellschaft', ',', 'zum', 'Beispiel', 'den', 'Krankenpflegerinnen', 'und', '‑pflegern', ',', 'die', 'schon', 'in', 'der', 'ersten', 'Pandemiewelle', 'mit', 'zig', 'Überstunden', 'an', 'die', 'Grenzen', 'ihrer', 'Leistungsfähigkeit', 'gegangen', 'sind', 'und', 'die', 'jetzt', 'weiter', 'jeden', 'Tag', 'darum', 'kämpfen', ',', 'Menschenleben', 'zu', 'retten', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'I-PROF', 'I-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
209	['Außerdem', 'sollen', 'grenzüberschreitende', 'Hindernisse', 'im', 'Handel', 'zwischen', 'Verkäufer', 'und', 'Verbraucher', 'innerhalb', 'der', 'EU', 'beseitigt', 'werden', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
385	['Eine', 'staatliche', 'Regelung', 'zur', 'Weiterbildung', 'für', 'Krankenschwestern', 'und', 'Krankenpfleger', 'und', 'Fachkrankenschwestern', 'und', 'Fachkrankenpfleger', 'in', 'der', 'Psychiatrie', 'gibt', 'es', 'derzeit', 'in', 'drei', 'Ländern', ':', 'Hamburg', ',', 'Hessen', 'und', 'Niedersachsen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
286	['Das', 'beweisen', 'auch', 'die', 'begeisterten', 'Begrüßungsszenen', 'um', 'die', 'Sportler', 'des', 'Saargebiets', 'in', 'Worms', 'und', 'Kaiserslautern', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
621	['Es', 'ist', 'ein', 'Zeichen', 'dafür', ',', 'daß', 'es', 'trotz', 'der', 'schwierigen', 'Lage', 'in', 'der', 'Landwirtschaft', 'nicht', 'wenige', 'Bauern', 'gibt', ',', 'die', 'zurechtkommen', 'und', 'die', 'zufrieden', 'sind', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
347	['Land-', 'und', 'Forstwirtschaft', '-', 'das', 'kann', 'nicht', 'oft', 'genug', 'gesagt', 'werden', '-', 'sind', 'klassische', 'Pfleger', 'von', 'Natur', 'und', 'Umwelt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
596	['Es', 'ist', 'im', 'Gegenteil', 'nötig', ',', 'auch', 'diesen', 'Zweig', 'der', 'Medizin', 'in', 'die', 'Ausbildung', 'der', 'Mediziner', 'und', 'Medizinerinnen', 'und', 'Apotheker', 'und', 'Apothekerinnen', 'einzubeziehen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O']
495	['Die', 'Bäuerin', 'trägt', 'einen', 'wesentlichen', 'Teil', 'der', 'erheblichen', 'Arbeitslast', '.']	['O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
326	['Es', 'gibt', 'Ausnahmefälle', ',', 'so', 'z.', 'B.', 'beim', 'Krankenpfleger', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O']
472	['Da', 'es', 'niemand', 'erfahren', 'kann', ',', 'kann', 'selbstverständlich', 'auch', 'kein', 'Richter', 'einen', 'Pfleger', 'bestellen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O']
340	['In', 'diesem', 'Zusammenhang', 'ist', 'es', 'nach', 'meiner', 'Auffassung', 'unseriös', 'und', 'unaufrichtig', ',', 'wenn', 'Kanzler', 'und', 'manche', 'Mitminister', 'das', 'eigene', 'Werk', 'dann', 'dauernd', 'kritisieren', 'und', 'damit', 'den', 'Eindruck', 'erwecken', ',', 'als', 'seien', 'Europas', 'Bauern', 'an', 'dem', 'desolaten', 'Zustand', 'der', 'EG-Politik', 'schuld', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
503	['Neue', 'Pflanzenschutzgeräte', 'dürfen', 'künftig', 'nur', 'vertrieben', 'werden', ',', 'wenn', 'der', 'Hersteller', 'oder', 'der', 'Verkäufer', 'vor', 'dem', 'erstmaligen', 'Vertrieb', 'oder', 'der', 'Importeur', 'gegenüber', 'der', 'zuständigen', 'Behörde', ',', 'der', 'BBA', ',', 'erklärt', ',', 'daß', 'die', 'amtlich', 'festgesetzten', 'Anforderungen', 'eingehalten', 'werden', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
379	['Die', 'Bäuerin', 'wird', 'im', 'Zweifel', 'ihre', 'Tätigkeit', 'weiter', 'ausführen', ',', 'sie', 'kann', 'auch', 'vermutlich', 'gar', 'nicht', 'anders', '.']	['O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
692	['Ich', 'möchte', 'ein', 'weiteres', 'Problem', 'ansprechen', ',', 'das', 'bei', 'unseren', 'Bäuerinnen', 'und', 'Bauern', 'auf', 'kein', 'Verständnis', 'stößt', 'und', 'die', 'Akzeptanz', 'der', 'Brüsseler', 'Politik', 'erschwert', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
92	['Das', 'Geld', ',', 'liebe', 'Kolleginnen', 'und', 'Kollegen', ',', 'bekommen', 'Landwirte', 'und', 'nicht', 'Aldi', 'Nord', 'und', 'Co.', 'Und', 'bei', 'den', 'Landwirten', 'ist', 'es', 'auch', 'völlig', 'angebracht', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O']
511	['ich', 'sage', 'Ihnen', 'offen', 'und', 'ehrlich', ':', 'obwohl', 'ich', 'Heimatvertriebene', 'bin', 'und', 'jetzt', 'mit', 'einem', 'ganz', 'kärglichen', 'Einkommen', 'durchkommen', 'muß', ',', 'möchte', 'ich', 'mit', 'dieser', 'Bäuerin', 'nicht', 'tauschen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O']
782	['Jetzt', 'meine', 'Frage', ':', 'Wenn', 'das', 'Ministerium', 'im', 'nachhinein', 'Kenntnis', 'darüber', 'erlangt', ',', 'daß', 'eine', 'Information', 'vorhanden', 'war', ',', 'von', 'der', 'der', 'Käufer', 'der', 'Wohnung', 'aber', 'nichts', 'wußte', ',', 'welche', 'rechtliche', 'Situation', 'würde', 'sich', 'dann', 'Ihrer', 'Meinung', 'nach', 'daraus', 'für', 'den', 'Verkäufer', 'bzw.', 'den', 'Käufer', 'ergeben', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
77	['Bei', 'solchen', 'Aussagen', 'von', 'Medizinern', 'male', 'ich', 'mir', 'in', 'meiner', 'Fantasie', 'häufig', 'den', 'Planeten', 'Trisomia', 'aus', ',', 'auf', 'dem', '99,9', '\xa0', 'Prozent', 'der', 'Bevölkerung', 'Trisomie', '\xa0', '21', 'haben', 'und', 'wo', 'dieser', 'Arzt', ',', 'den', 'ich', 'zitiert', 'habe', ',', 'als', 'nicht', 'normal', 'und', 'als', 'nicht', 'komplett', 'gesund', 'gilt', '.']	['O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
13	['Unverzichtbar', 'sind', 'hierfür', 'natürlich', 'qualifizierte', ',', 'motivierte', 'und', 'zufriedene', 'Pflegerinnen', 'und', 'Pfleger', '\xa0', '–', 'und', 'das', 'in', 'ausreichender', 'Zahl', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
363	['Verkäufer', 'und', 'Käufer', 'müssen', 'über', 'die', 'Rechtslage', 'aufgeklärt', 'werden', 'und', 'aus', 'heutiger', 'Sicht', 'nicht', 'mit', 'neuen', 'Gesetzen', 'beschert', 'werden', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
481	['Es', 'ist', 'in', 'der', 'Tat', 'zum', 'Teil', 'lebensentscheidend', ',', 'wenn', 'hier', 'eine', 'solche', 'Prüfung', 'nicht', 'bestanden', 'wurde', ',', 'auch', 'in', 'Anbetracht', 'der', 'Situation', 'des', 'großen', 'Angebots', 'an', 'nachwachsenden', 'Medizinern', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O']
65	['Das', 'finde', 'ich', 'besonders', 'diskreditierend', ',', 'weil', 'Medizinerinnen', 'und', 'Mediziner', 'natürlich', 'den', 'ethischen', 'Anspruch', 'haben', ',', 'Frauen', 'in', 'dieser', 'besonderen', 'Lebenssituation', 'zur', 'Verfügung', 'zu', 'stehen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
76	['Gerade', 'diese', 'Pflegerinnen', 'und', 'Pfleger', 'machen', ',', 'wie', 'ich', 'finde', ',', 'einen', 'wirklich', 'sehr', ',', 'sehr', 'harten', 'Job', '.']	['O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
577	['Das', 'ist', 'mehr', 'als', 'das', 'Nettoeinkommen', 'einer', 'Verkäuferin', ',', 'und', 'das', 'ist', 'mehr', 'als', 'die', 'Summe', 'des', 'Kindergeldes', ',', 'die', 'einer', 'Familie', 'mit', 'zwei', 'Kindern', 'in', 'zehn', 'Jahren', 'zusteht', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
170	['Das', ',', 'was', 'Sie', 'wollen', ',', 'ist', 'ein', 'Agrarende', 'für', 'unsere', 'Bauern', 'hier', 'in', 'Deutschland', '!']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O']
568	['Ich', 'habe', 'seit', 'zwei', 'Jahren', 'mehrmals', 'Frauen', 'und', 'Auszubildende', 'gesucht', ',', 'die', 'bereit', 'sind', ',', 'den', 'Beruf', 'einer', 'Verkäuferin', 'zu', 'erlernen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O']
11	['Dann', 'will', 'die', 'Verkäuferin', ',', 'dann', 'will', 'der', 'Verkäufer', 'das', 'mobile', 'Arbeiten', 'nutzen', '.']	['O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O']
164	['Heute', 'Abend', 'um', '19', '\xa0', 'Uhr', 'applaudieren', 'für', 'Krankenpflegerinnen', 'und', 'Krankenpfleger', '.', '\xa0']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O']
345	['der', 'Käufer', 'wird', 'nicht', 'zulassen', ',', 'daß', 'ein', 'Verkäuferwert', 'festgesetzt', 'wird', ',', 'und', 'der', 'Verkäufer', 'wird', 'nicht', 'zulassen', ',', 'daß', 'ein', 'Käuferwert', 'festgesetzt', 'wird', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
482	['Vor', 'allem', 'im', 'Interesse', 'der', 'Patienten', ',', 'denen', 'häufig', 'ein', 'total', 'übermüdeter', 'Arzt', 'bzw.', 'eine', 'Ärztin', 'am', 'Krankenbett', 'gegenübersteht', 'und', 'über', 'Leben', 'und', 'Tod', 'entscheiden', 'muß', ',', 'ist', 'dieser', 'Zustand', 'unverantwortlich', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
104	['Deshalb', 'dürfen', 'den', 'Ärztinnen', 'und', 'Ärzten', 'keine', 'Entscheidungsträger', 'vorgesetzt', 'werden', ',', 'die', 'vor', 'allem', 'die', 'Erlöse', ',', 'aber', 'nicht', 'die', 'Patientinnen', 'und', 'Patienten', 'im', 'Blick', 'haben', '.']	['O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
262	['Herr', 'Minister', ',', 'haben', 'Sie', 'als', 'Minister', 'noch', 'nie', 'auf', 'die', 'Besetzung', 'leitender', 'Stellen', 'in', 'den', 'medizinischen', 'Fakultäten', 'Bayerns', 'Einfluß', 'genommen', 'oder', 'daran', 'mitgewirkt', ',', 'obwohl', 'Sie', 'nicht', 'Mediziner', 'sind', '?']	['O', 'B-PROF', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O']
746	['Übrigens', '-', 'falls', 'diese', 'Verkäuferin', '45', 'Jahre', 'lang', 'Vollzeit', 'gearbeitet', 'haben', 'sollte', ',', 'bekäme', 'sie', 'eine', 'Rente', 'von', 'zirka', '1', '500', 'DM', '.']	['O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
62	['Jeder', 'Arzt', ',', 'jede', 'Ärztin', 'hat', 'die', 'Freiheit', 'und', 'die', 'Sicherheit', ',', 'im', 'Beratungsgespräch', 'all', 'das', 'in', 'eigenen', 'Worten', 'zu', 'sagen', '.', ' ']	['O', 'B-PROF', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
669	['Dies', 'haben', 'die', 'Bäuerinnen', 'und', 'Bauern', 'in', 'unserem', 'Land', 'bewirkt', ',', 'und', 'dies', 'muß', 'auch', 'in', 'Zukunft', 'so', 'bleiben', '.']	['O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
695	['Diese', 'Begünstigung', 'rechtfertigte', 'sich', 'in', 'der', 'Vergangenheit', 'aus', 'der', 'erst', 'späten', 'Einführung', 'der', 'Altershilfe', 'für', 'Landwirte', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O']
